"freq"	"prev"	"p.freq"	"p.prev"	"p"	"contaminant"
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Aliivibrio"	1.11127113415443e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium"	2.94338979372566e-05	13	NA	0.450406684501871	0.450406684501871	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio"	7.22588820236185e-05	10	NA	0.359273273478853	0.359273273478853	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;__;__"	4.40939446182701e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;__"	7.14096891142532e-07	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__"	6.70314472338285e-05	51	NA	0.653238796328607	0.653238796328607	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Nevskia"	1.07093566091155e-05	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Steroidobacter"	4.14497955301835e-05	53	NA	0.680481319346586	0.680481319346586	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;__"	5.19369979747108e-05	24	NA	0.412988591912921	0.412988591912921	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__"	2.40292353133319e-05	15	NA	0.207760888235662	0.207760888235662	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Dokdonella"	1.03595226353428e-06	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Dyella"	8.69814241589309e-07	4	NA	0.635330828733136	0.635330828733136	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Ignatzschineria"	0.00143664841822841	228	NA	0.476966193032192	0.476966193032192	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteibacter"	6.02087624324457e-06	2	NA	0.0758082497212933	0.0758082497212933	TRUE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas"	7.17520832981926e-06	4	NA	0.150794570354987	0.150794570354987	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter"	2.25696201274592e-05	10	NA	0.359273273478853	0.359273273478853	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas"	3.99997600422346e-05	27	NA	0.477872759240451	0.477872759240451	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Rhodanobacter"	3.58004881754568e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Silanimonas"	2.49402058564591e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas"	0.00140430712673666	437	NA	0.998815974935595	0.998815974935595	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Thermomonas"	1.21827451590941e-05	9	NA	0.754466035457225	0.754466035457225	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Wohlfahrtiimonas"	0.000179503138962655	100	NA	0.512534280135077	0.512534280135077	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas"	0.000192329920581425	58	NA	0.995218123556159	0.995218123556159	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__[Marinicellales];f__[Marinicellaceae];g__"	1.17219584551727e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__TA18;o__CV90;f__;g__"	8.99640029679707e-07	4	NA	0.635330828733136	0.635330828733136	FALSE
"k__Bacteria;p__Proteobacteria;c__TA18;o__PHOS-HD29;f__;g__"	2.89048311514097e-06	5	NA	0.663037536717657	0.663037536717657	FALSE
"k__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__"	2.70562717714484e-05	23	NA	0.390659040996844	0.390659040996844	FALSE
"k__Bacteria;p__SAR406;c__AB16;o__Arctic96B-7;f__A714017;g__SGSH944"	4.09493172455679e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__SBR1093;c__EC214;o__;f__;g__"	2.82706056860049e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__SR1;c__;o__;f__;g__"	3.92108091153903e-05	24	NA	0.702566026033724	0.702566026033724	FALSE
"k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__M2PT2-76;f__;g__"	1.17219584551727e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__"	4.82668877565937e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__Spirochaeta"	1.04330841026037e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__Treponema"	1.20426444689865e-05	18	NA	0.580555257304671	0.580555257304671	FALSE
"k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae;g__Jonquetella"	7.98539978866471e-06	6	NA	0.688653464613911	0.688653464613911	FALSE
"k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae;g__Pyramidobacter"	3.93410034149667e-06	4	NA	0.635330828733136	0.635330828733136	FALSE
"k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae;g__TG5"	1.32058897851312e-05	4	NA	0.635330828733136	0.635330828733136	FALSE
"k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus"	1.59590288552725e-06	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__TM6;c__SJA-4;o__;f__;g__"	1.32188646352461e-05	15	NA	0.847487812704778	0.847487812704778	FALSE
"k__Bacteria;p__TM7;c__SC3;o__;f__;g__"	1.32160114017174e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__TM7;c__TM7-1;o__;f__;g__"	9.20297713373492e-07	4	NA	0.635330828733136	0.635330828733136	FALSE
"k__Bacteria;p__TM7;c__TM7-3;o__;f__;g__"	1.29027915830564e-07	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__;g__"	1.63194322944444e-07	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__F16;g__"	1.83427261110507e-06	2	NA	0.0758082497212933	0.0758082497212933	TRUE
"k__Bacteria;p__TM7;c__TM7-3;o__EW055;f__;g__"	1.79363709885208e-07	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__TM7;c__TM7-3;o__I025;f__Rs-045;g__"	9.10177353900186e-07	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Tenericutes;c__Mollicutes;o__;f__;g__"	2.33925041195901e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__"	8.09815226458092e-07	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma"	1.2245807929313e-05	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Asteroleplasma"	4.55105013239613e-07	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Tenericutes;c__Mollicutes;o__Entomoplasmatales;f__;g__"	9.4114934813632e-08	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__"	4.8163032649409e-05	10	NA	0.773173385136674	0.773173385136674	FALSE
"k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Candidatus Hepatoplasma"	1.17219584551727e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma"	4.67104146583591e-06	5	NA	0.663037536717657	0.663037536717657	FALSE
"k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Ureaplasma"	0.00228339168697802	179	NA	0.999507076311684	0.999507076311684	FALSE
"k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__;g__"	0.000132961917200225	50	NA	0.430415718237899	0.430415718237899	FALSE
"k__Bacteria;p__Tenericutes;c__RF3;o__ML615J-28;f__;g__"	1.24434056430424e-05	5	NA	0.187541533512706	0.187541533512706	FALSE
"k__Bacteria;p__Thermotogae;c__Thermotogae;o__Thermotogales;f__Thermotogaceae;g__Fervidobacterium"	5.67586003374564e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Verrucomicrobia;__;__;__;__"	7.1323834924265e-09	1	NA	NA	NA	FALSE
"k__Bacteria;p__Verrucomicrobia;c__;o__;f__;g__"	6.81741771287118e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__;f__;g__"	4.62545515635102e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Opitutus"	1.88901386784272e-05	8	NA	0.0680780315742921	0.0680780315742921	TRUE
"k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales];f__[Cerasicoccaceae];g__"	5.91538392513945e-08	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__LD1-PB3;f__;g__"	9.89133111624092e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__WCHB1-41;f__RFP12;g__"	2.22554950115421e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;__"	3.44284364838555e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__"	2.96678852384326e-05	20	NA	0.625167098203047	0.625167098203047	FALSE
"k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia"	0.00111962419782425	188	NA	0.916799355271138	0.916799355271138	FALSE
"k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Luteolibacter"	1.76212675621331e-07	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__MSBL3"	1.08940768903947e-05	1	NA	NA	NA	FALSE
"k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Rubritalea"	1.19939666030159e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Verrucomicrobium"	1.13021036598136e-07	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__S-BQ2-57;f__;g__"	1.72814526081147e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];__;__"	2.28669750930849e-06	8	NA	0.734228084440366	0.734228084440366	FALSE
"k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__;g__"	6.98208691179654e-05	38	NA	0.678533271012325	0.678533271012325	FALSE
"k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__Ellin515;g__"	3.66117096795902e-05	27	NA	0.0955805451848012	0.0955805451848012	TRUE
"k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__Ellin517;g__"	1.7376289419966e-05	18	NA	0.276127141434331	0.276127141434331	FALSE
"k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__R4-41B;g__"	6.59171991154154e-06	8	NA	0.293313925313874	0.293313925313874	FALSE
"k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__auto67_4W;g__"	6.74658161978898e-06	12	NA	0.421105487068329	0.421105487068329	FALSE
"k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];__"	2.21623937173726e-06	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__"	3.52221370205275e-05	21	NA	0.345235178255337	0.345235178255337	FALSE
"k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__Candidatus Xiphinematobacter"	0.00107833671079897	176	NA	0.599696733342117	0.599696733342117	FALSE
"k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__Chthoniobacter"	1.78869893166262e-05	24	NA	0.412988591912921	0.412988591912921	FALSE
"k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__DA101"	0.00253551481607905	211	NA	0.755205662961519	0.755205662961519	FALSE
"k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__Ellin506"	9.82288527909528e-06	10	NA	0.359273273478853	0.359273273478853	FALSE
"k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__OR-59"	5.51204643267732e-05	40	NA	0.129169196406503	0.129169196406503	FALSE
"k__Bacteria;p__WPS-2;c__;o__;f__;g__"	1.79832043206305e-06	5	NA	0.663037536717657	0.663037536717657	FALSE
"k__Bacteria;p__WS1;c__;o__;f__;g__"	4.94566555812046e-09	1	NA	NA	NA	FALSE
"k__Bacteria;p__WS2;c__SHA-109;o__;f__;g__"	1.43961557360078e-06	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__;g__"	6.28654862921933e-06	14	NA	0.478614700802307	0.478614700802307	FALSE
"k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__PRR-10;g__"	8.22183299388209e-06	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinobacterium"	6.29300537264509e-07	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus"	0.00115387758377759	437	NA	0.997686480693494	0.997686480693494	FALSE
"k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Trueperaceae;g__"	4.79730366389601e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Trueperaceae;g__B-42"	3.88166923659926e-06	2	NA	0.0758082497212933	0.0758082497212933	TRUE
"k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera"	0.000133510334904043	3	NA	0.113498968522808	0.113498968522808	FALSE
"k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales;f__Thermaceae;g__Meiothermus"	0.000985082967854898	376	NA	0.998925915695606	0.998925915695606	FALSE
"k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus"	0.00360854592086382	971	NA	0.999992046877447	0.999992046877447	FALSE
